hotel,url,ville_ok,latitude_hotel,longitude_hotel,description_hotel,scoring_hotel,id_ville,temp_today
Appart'City Strasbourg Centre,https://www.booking.com/hotel/fr/appart-city-strasbourg.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=5dc74e76f02700a6&srepoch=1659092975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Strasbourg,48.57772068,7.73397669,"L’Appart'City Strasbourg Centre bénéficie d’un emplacement idéal dans le centre de Strasbourg, à 10 minutes de marche de la gare. Cet établissement a obtenu le label Clef Verte et propose des studios indépendants offrant une vue sur la ville. Une connexion Internet par fibre optique est disponible.Décorés dans un style contemporain, les appartements disposent du chauffage, d'une télévision à écran plat et d'une salle de bains privative pourvue d’une douche. Leur kitchenette est équipée d’un lave-vaisselle, d’un réfrigérateur et d’ustensiles de cuisine.Un petit-déjeuner buffet peut être servi tous les matins sur demande. Le petit-déjeuner se compose de différents pains, notamment sans gluten, de viennoiseries ainsi que de boissons chaudes et froides. De la salade de fruits, des fruits frais, du fromage et des yaourts sont également proposés.Une bagagerie est disponible moyennant un supplément par valise.L’Appart'City Strasbourg se trouve à 17 km de l’aéroport de Strasbourg-Entzheim. Un parking privé est disponible sur place, sur réservation préalable et moyennant des frais supplémentaires. ",7.8,2973783,27.03
Hôtel ORIGAMI,https://www.booking.com/hotel/fr/origami.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=5dc74e76f02700a6&srepoch=1659092975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Strasbourg,48.59108149,7.727094,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel ORIGAMI ! Connectez-vous pour économiser.Situé à Strasbourg, dans un bâtiment datant de 2018, l'hôtel ORIGAMI propose un bar et des chambres avec connexion Wi-Fi gratuite. Il se trouve à moins de 30 minutes à pied du quartier de la Petite France, à 1,7 km du marché de Noël et à 1,8 km de la cathédrale de la ville.Les chambres comprennent une télévision par satellite à écran plat ainsi qu'une salle de bains privative avec des articles de toilette gratuits. Certaines d'entre elles possèdent également un balcon. Elles sont toutes pourvues d'un bureau et d'une bouilloire.L'hôtel vous préparera un petit-déjeuner buffet ou américain.Enfin, vous découvrirez le musée historique de Strasbourg à 2 km et rejoindrez l'aéroport international de Strasbourg, à 9 km. ",8.9,2973783,27.03
ibis budget Strasbourg Centre Republique,https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-republique.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5dc74e76f02700a6&srepoch=1659092975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Strasbourg,48.591522,7.754599,"Doté d'un jardin, l'ibis budget Strasbourg Centre République se trouve à Strasbourg, en Alsace, à 700 mètres de l'église Saint-Paul et à 800 mètres du marché de Noël de Strasbourg. Cet hôtel 2 étoiles propose un salon commun ainsi que des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Des chambres familiales sont disponibles.Toutes les chambres de l’hôtel sont équipées d’une télévision à écran plat.Vous dégusterez un petit-déjeuner continental ou buffet sur place.Parlant français, allemand, anglais et espagnol, le personnel de la réception se fera un plaisir de vous aider à tout moment.Vous séjournerez à proximité de lieux d’intérêt prisés tels que la cathédrale de Strasbourg, le parc des expositions de la ville et le Jardin botanique de l’Université de Strasbourg. L’aéroport international de Strasbourg, le plus proche, se trouve à 11 km. ",8.3,2973783,27.03
Citadines Kléber Strasbourg,https://www.booking.com/hotel/fr/citadines-aparthotel-strasbourg.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=5dc74e76f02700a6&srepoch=1659092975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Strasbourg,48.58384564,7.74342477,"Situé à côté de la place Kléber, ce Citadines Apart'hotel se trouve à seulement 10 minutes de marche de la gare SNCF de Strasbourg. L'établissement propose des appartements entièrement meublés, accessibles par un ascenseur et équipés d'une connexion Wi-Fi gratuite.Les appartements du Citadines Apart'hotel Strasbourg Kléber disposent d'une télévision à écran plat, d'un lecteur DVD et d'un coin salon avec bureau. Ils sont tous dotés d'une kitchenette pourvue d'un four micro-ondes, d'un réfrigérateur et d'un lave-vaisselle. Le linge de maison et les serviettes sont fournis.Vous pourrez savourer un petit-déjeuner buffet servi chaque matin dans la salle prévue à cet effet.Un parking privé est disponible sur place et entraîne des frais supplémentaires. L'hôtel dispose également d'une laverie et propose un service de nettoyage à sec.La cathédrale de Strasbourg et le quartier de la Petite France se trouvent à 10 minutes à pied de l'apart'hôtel. Le musée alsacien est situé à 750 mètres. ",8.3,2973783,27.03
Hotel Lutetia,https://www.booking.com/hotel/fr/lutetia-paris12.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Paris,48.851244,2.327238,"Hotel Lutetia is an iconic luxury hotel situated in the Saint-Germain-des-Prés area. Located on the Left Bank of the River Seine, it is a 5-minute walk from le Bon Marché Department Store and 2 km from the Louvre Museum.A Paris landmark, the hotel features 184 rooms including 40 suites and 7 signature suites. Each of them features complimentary WiFi, media hubs and marble bathrooms . Some rooms have a balcony with views of the Eiffel Tower, and some suites feature a rooftop terrace with a 360° view of Paris.After a busy day, guests can relax in the Akasha Holistic Wellbeing Centre which features a fitness centre and a sauna, as well as a steam room and a 17-metre indoor pool bathed in natural daylight. A wide range of spa treatments are available at an extra cost.Several types of breakfast are available each morning including gluten-free, halal, kosher and vegetarian options. For lunch and dinner, guests can enjoy the famous Lutetia Brasserie or the Saint Germain restaurant. Guests also have access to two different inner courtyards for a light meal. The hotel also features an exclusive cigar lounge and a jazz bar designed by Jean Michel Willmotte. ",8.9,2988507,27.53
Hotel Elysees Opera,https://www.booking.com/hotel/fr/america.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from=searchresults#hotelTmpl,Paris,48.88141526,2.32455321,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Elysees Opera ! Connectez-vous pour économiser.Situé dans le très chic 8ème arrondissement de Paris, cet hôtel propose des chambres modernes dotées d’un balcon. Il dispose d’une réception ouverte 24h/24, d’un bureau d'excursions et d’un service de billetterie.Décorées avec simplicité, toutes les chambres insonorisées comprennent une télévision par câble à écran plat et une connexion Wi-Fi gratuite. Leur salle de bains privative est pourvue d’un sèche-cheveux.L’Elysees Opera Hotel vous servira chaque matin un petit-déjeuner buffet dans une salle dédiée. Vous pourrez prendre un verre au bar tout en lisant les journaux mis à votre disposition. Un service d’étage est en outre assuré.La station de métro Rome, à 350 mètres de l’Elysees Opera, permet de rejoindre le Moulin Rouge. Le parc Monceau se trouve à seulement 15 minutes à pied. Un service de navette aéroport pourra être organisé sur demande. ",8.4,2988507,27.53
Grand Hôtel Amelot,https://www.booking.com/hotel/fr/grand-amelot-paris4.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Paris,48.8592568,2.3684085,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Grand Hôtel Amelot ! Connectez-vous pour économiser.Situé dans le 11ème arrondissement de Paris, à 5 minutes à pied du quartier du Marais et de la Place des Vosges, le Grand Hôtel Amelot propose une réception ouverte 24h/24, une bagagerie et un service de concierge.Toutes ses chambres climatisées disposent d'une télévision à écran plat, d'un coffre-fort et d'une armoire. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche.Un petit-déjeuner vous servi chaque matin au Grand Hôtel Amelot. De nombreux restaurants vous accueilleront à quelques minutes à pied.Vous profiterez d'une connexion Wi-Fi gratuite dans l'ensemble de l'établissement. Il vous sera possible de vous garer dans un parking privé à proximité. Enfin, vous rejoindrez directement la tour Eiffel et l'opéra Garnier depuis la station de métro Chemin Vert, située à 240 mètres de l'hôtel. ",8.1,2988507,27.53
Hotel Korner Eiffel,https://www.booking.com/hotel/fr/idealhotel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Paris,48.84659045,2.28857003,"L’Hotel Korner Eiffel se trouve à 20 minutes de marche de la tour Eiffel. Une connexion Wi-Fi est disponible gratuitement dans tout l'établissement. Des boissons chaudes gratuites vous seront servies à l'arrivée.Sobrement décorées, les chambres sont dotées d’une télévision par satellite à écran plat avec les chaînes Canal+, d’un coffre-fort et d’un sèche-cheveux. Elles sont toutes accessibles par un ascenseur.Un petit-déjeuner buffet est servi tous les jours à partir de 4h00. Il se compose de confitures maison, de différentes sortes de thés ainsi que d'une machine à café Nespresso.La réception de l'Hotel Korner Eiffel est ouverte 24h/24. Vous pourrez faire vos achats au centre commercial Beaugrenelle et dans la rue du Commerce, à 500 mètres.La station de métro Charles Michels, située à 2 minutes à pied, vous permettra de rejoindre directement le quartier Latin. Le parc des expositions de Paris-Porte de Versailles vous attend à 2 km. La station de métro Dupleix se trouve à 8 minutes de marche. Elle permet d'accéder directement à l'avenue des Champs-Élysées via la ligne 6. ",8.5,2988507,27.53
Hotel de L'Esperance,https://www.booking.com/hotel/fr/de-l-39-esperance.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from=searchresults#hotelTmpl,Paris,48.8381576,2.3496155,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel de L'Esperance ! Connectez-vous pour économiser.Situé à 2 minutes à pied de la très animée rue Mouffetard à Paris, l'Hôtel de l'Espérance dispose d'une cour intérieure. Vous rejoindrez la place Monge et le Quartier latin en 10 minutes de marche et vous profiterez d'une connexion Wi-Fi gratuite dans tout l'établissement.Chaque chambre climatisée est équipée d'une télévision à écran plat et d'une salle de bains privative avec baignoire ou douche.L’Hôtel de L'Espérance possède une réception ouverte 24h/24 et une bagagerie et assure un service de concierge. Vous profiterez aussi de distributeurs automatiques de collations et de boissons.En outre, il assure un service de location de voitures. La station de métro Censier-Daubenton se trouve à 350 mètres de l'hôtel. Elle permet de rejoindre le centre de Paris en 20 minutes par les transports en commun. Le quartier animé de la Butte-aux-Cailles est situé à 1,5 km. ",8.5,2988507,27.53
Hôtel Korner Etoile,https://www.booking.com/hotel/fr/le-villiers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Paris,48.88531807,2.2933808,"Installé à 1,5 km du palais des congrès de Paris, l’Hôtel Korner Etoile comprend des hébergements insonorisés et climatisés avec une connexion Wi-Fi gratuite. Vous séjournerez à 15 minutes à pied du parc Monceau et à moins de 20 minutes de marche de l’Arc de Triomphe.Revêtues de parquet et meublées avec simplicité, toutes les chambres incluent une télévision par câble à écran plat et une salle de bains privative avec une douche.Chaque matin, l’Hôtel Korner Etoile sert un petit-déjeuner buffet dans la salle prévue à cet effet.L’établissement propose gratuitement une connexion Wi-Fi dans l’ensemble de ses locaux et des boissons chaudes à l’arrivée. La réception est ouverte 24h/24.Située à moins de 1 minute à pied, la station de métro Porte de Champerret assure un accès direct à l’opéra Garnier et au Marais. ",8.4,2988507,27.53
Hotel Korner Montparnasse,https://www.booking.com/hotel/fr/eiffel-atlantique.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Paris,48.84121852,2.31347702,"L'Hotel Korner Montparnasse vous accueille dans le 15ème arrondissement de Paris, à 6 minutes à pied de la gare Montparnasse et à 20 minutes de marche de la tour Eiffel. L'hôtel possède une belle terrasse. L’établissement vous offrira une boisson chaude à votre arrivée.Décorées dans des tons naturels, les chambres sont toutes dotées d'une connexion Wi-Fi gratuite, d'un coffre-fort et d'une télévision à écran plat avec les chaînes du bouquet Canal+. La salle de bains privative est pourvue d'un sèche-cheveux. Certaines chambres comprennent la climatisation.Chaque matin, un petit-déjeuner continental composé de confitures maison, de croissants ainsi que de divers thés est servi à partir de 4h00 dans la salle prévue à cet effet, décorée dans des tons pastels. Une machine à cappuccino/espresso est également disponible. Les voyageurs d'affaires pourront profiter d'un espace affaires. Du matériel de repassage est fourni sur demande à la réception.Par ailleurs, l'Hotel Korner Montparnasse se trouve à 2 minutes de marche de la station de métro Pasteur qui permet de rejoindre directement la tour Eiffel, la porte de Versailles et les Champs Élysées. L’Institut Pasteur ainsi que l'hôpital Necker sont accessibles à proximité. ",8.3,2988507,27.53
Citadines Saint-Germain-des-Prés Paris,https://www.booking.com/hotel/fr/citadines-aparthotel-saint-germain-des-pres.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4At7_jpcGwAIB0gIkYmMyZjQzNzQtOWU4Ni00OTIyLWE5ZGQtMGJlZTYzMDVjNDEw2AIF4AIB&sid=3957bdbb205c177aa4d4aec5cc86ad46&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=d6084e76623b0250&srepoch=1659092973&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Paris,48.85492633,2.34115541,"Le Citadines Saint-Germain-des-Prés Paris bénéficie d'un emplacement en centre-ville à 300 mètres de la station de métro Saint-Michel. Situé à 10 minutes à pied de la cathédrale Notre-Dame, il dispose d'une salle de sport et d'une connexion Wi-Fi gratuite.Tous les studios et les appartements de la résidence sont climatisés et accessibles par un ascenseur. Ils comprennent une télévision par satellite ainsi qu'une salle de bains privative pourvue d'une baignoire et d'un sèche-cheveux. Le linge de lit est également fourni sur place.L'établissement sert chaque jour un petit-déjeuner continental disponible moyennant un supplément. Chaque appartement ou studio comporte une kitchenette équipée d'un four micro-ondes, d'un réfrigérateur et d'un grille-pain. Vous trouverez par ailleurs plusieurs cafés et restaurants à moins de 300 mètres de l'établissement.Le Citadines Saint-Germain-des-Prés Paris se situe à 600 mètres du musée du Louvre, ainsi qu'à 15 minutes de marche des jardins du Luxembourg et du Panthéon. La résidence possède un parking. ",8.2,2988507,27.53
